Filename,Line number,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
ChilledCeilingPanelSimple.cc,643,"""Cooling Panel Radiant Cooling Energy""",,OutputProcessor::Unit::J,CoolingPanel( CoolingPanelNum ).RadEnergy,"""System""","""Sum"""
ChilledCeilingPanelSimple.cc,645,"""Cooling Panel Water Mass Flow Rate""",,OutputProcessor::Unit::kg_s,CoolingPanel( CoolingPanelNum ).WaterMassFlowRate,"""System""","""Average"""
ChilledCeilingPanelSimple.cc,646,"""Cooling Panel Water Inlet Temperature""",,OutputProcessor::Unit::C,CoolingPanel( CoolingPanelNum ).WaterInletTemp,"""System""","""Average"""
ChilledCeilingPanelSimple.cc,647,"""Cooling Panel Water Outlet Temperature""",,OutputProcessor::Unit::C,CoolingPanel( CoolingPanelNum ).WaterOutletTemp,"""System""","""Average"""
ChillerAbsorption.cc,521,"""Chiller Electric Power""",,OutputProcessor::Unit::W,BLASTAbsorberReport( AbsorberNum ).PumpingPower,"""System""","""Average"""
ChillerAbsorption.cc,522,"""Chiller Electric Energy""",,OutputProcessor::Unit::J,BLASTAbsorberReport( AbsorberNum ).PumpingEnergy,"""System""","""Sum"""
ChillerAbsorption.cc,523,"""Chiller Evaporator Cooling Rate""",,OutputProcessor::Unit::W,BLASTAbsorberReport( AbsorberNum ).QEvap,"""System""","""Average"""
ChillerAbsorption.cc,524,"""Chiller Evaporator Cooling Energy""",,OutputProcessor::Unit::J,BLASTAbsorberReport( AbsorberNum ).EvapEnergy,"""System""","""Sum"""
ChillerAbsorption.cc,525,"""Chiller Evaporator Inlet Temperature""",,OutputProcessor::Unit::C,BLASTAbsorberReport( AbsorberNum ).EvapInletTemp,"""System""","""Average"""
ChillerAbsorption.cc,526,"""Chiller Evaporator Outlet Temperature""",,OutputProcessor::Unit::C,BLASTAbsorberReport( AbsorberNum ).EvapOutletTemp,"""System""","""Average"""
ChillerAbsorption.cc,527,"""Chiller Evaporator Mass Flow Rate""",,OutputProcessor::Unit::kg_s,BLASTAbsorberReport( AbsorberNum ).Evapmdot,"""System""","""Average"""
ChillerAbsorption.cc,529,"""Chiller Condenser Heat Transfer Rate""",,OutputProcessor::Unit::W,BLASTAbsorberReport( AbsorberNum ).QCond,"""System""","""Average"""
ChillerAbsorption.cc,530,"""Chiller Condenser Heat Transfer Energy""",,OutputProcessor::Unit::J,BLASTAbsorberReport( AbsorberNum ).CondEnergy,"""System""","""Sum"""
ChillerAbsorption.cc,531,"""Chiller Condenser Inlet Temperature""",,OutputProcessor::Unit::C,BLASTAbsorberReport( AbsorberNum ).CondInletTemp,"""System""","""Average"""
ChillerAbsorption.cc,532,"""Chiller Condenser Outlet Temperature""",,OutputProcessor::Unit::C,BLASTAbsorberReport( AbsorberNum ).CondOutletTemp,"""System""","""Average"""
ChillerAbsorption.cc,533,"""Chiller Condenser Mass Flow Rate""",,OutputProcessor::Unit::kg_s,BLASTAbsorberReport( AbsorberNum ).Condmdot,"""System""","""Average"""
ChillerAbsorption.cc,536,"""Chiller Hot Water Consumption Rate""",,OutputProcessor::Unit::W,BLASTAbsorberReport( AbsorberNum ).QGenerator,"""System""","""Average"""
ChillerAbsorption.cc,537,"""Chiller Source Hot Water Energy""",,OutputProcessor::Unit::J,BLASTAbsorberReport( AbsorberNum ).GeneratorEnergy,"""System""","""Sum"""
ChillerAbsorption.cc,540,"""Chiller Source Steam Rate""",,OutputProcessor::Unit::W,BLASTAbsorberReport( AbsorberNum ).QGenerator,"""System""","""Average"""
ChillerAbsorption.cc,541,"""Chiller Source Steam Energy""",,OutputProcessor::Unit::J,BLASTAbsorberReport( AbsorberNum ).GeneratorEnergy,"""System""","""Sum"""
ChillerAbsorption.cc,543,"""Chiller Source Steam Rate""",,OutputProcessor::Unit::W,BLASTAbsorberReport( AbsorberNum ).QGenerator,"""System""","""Average"""
ChillerAbsorption.cc,544,"""Chiller Source Steam Energy""",,OutputProcessor::Unit::J,BLASTAbsorberReport( AbsorberNum ).GeneratorEnergy,"""System""","""Sum"""
ChillerAbsorption.cc,548,"""Chiller COP""",,OutputProcessor::Unit::W_W,BLASTAbsorberReport( AbsorberNum ).ActualCOP,"""System""","""Average"""
ChillerElectricEIR.cc,792,"""Chiller Part Load Ratio""",,OutputProcessor::Unit::None,ElectricEIRChillerReport( EIRChillerNum ).ChillerPartLoadRatio,"""System""","""Average"""
ChillerElectricEIR.cc,793,"""Chiller Cycling Ratio""",,OutputProcessor::Unit::None,ElectricEIRChillerReport( EIRChillerNum ).ChillerCyclingRatio,"""System""","""Average"""
ChillerElectricEIR.cc,794,"""Chiller Electric Power""",,OutputProcessor::Unit::W,ElectricEIRChillerReport( EIRChillerNum ).Power,"""System""","""Average"""
ChillerElectricEIR.cc,795,"""Chiller Electric Energy""",,OutputProcessor::Unit::J,ElectricEIRChillerReport( EIRChillerNum ).Energy,"""System""","""Sum"""
ChillerElectricEIR.cc,797,"""Chiller Evaporator Cooling Rate""",,OutputProcessor::Unit::W,ElectricEIRChillerReport( EIRChillerNum ).QEvap,"""System""","""Average"""
ChillerElectricEIR.cc,798,"""Chiller Evaporator Cooling Energy""",,OutputProcessor::Unit::J,ElectricEIRChillerReport( EIRChillerNum ).EvapEnergy,"""System""","""Sum"""
ChillerElectricEIR.cc,799,"""Chiller False Load Heat Transfer Rate""",,OutputProcessor::Unit::W,ElectricEIRChillerReport( EIRChillerNum ).ChillerFalseLoadRate,"""System""","""Average"""
ChillerElectricEIR.cc,800,"""Chiller False Load Heat Transfer Energy""",,OutputProcessor::Unit::J,ElectricEIRChillerReport( EIRChillerNum ).ChillerFalseLoad,"""System""","""Sum"""
ChillerElectricEIR.cc,801,"""Chiller Evaporator Inlet Temperature""",,OutputProcessor::Unit::C,ElectricEIRChillerReport( EIRChillerNum ).EvapInletTemp,"""System""","""Average"""
ChillerElectricEIR.cc,802,"""Chiller Evaporator Outlet Temperature""",,OutputProcessor::Unit::C,ElectricEIRChillerReport( EIRChillerNum ).EvapOutletTemp,"""System""","""Average"""
ChillerElectricEIR.cc,803,"""Chiller Evaporator Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ElectricEIRChillerReport( EIRChillerNum ).Evapmdot,"""System""","""Average"""
ChillerElectricEIR.cc,805,"""Chiller Condenser Heat Transfer Rate""",,OutputProcessor::Unit::W,ElectricEIRChillerReport( EIRChillerNum ).QCond,"""System""","""Average"""
ChillerElectricEIR.cc,806,"""Chiller Condenser Heat Transfer Energy""",,OutputProcessor::Unit::J,ElectricEIRChillerReport( EIRChillerNum ).CondEnergy,"""System""","""Sum"""
ChillerElectricEIR.cc,807,"""Chiller COP""",,OutputProcessor::Unit::W_W,ElectricEIRChillerReport( EIRChillerNum ).ActualCOP,"""System""","""Average"""
ChillerElectricEIR.cc,809,"""Chiller Capacity Temperature Modifier Multiplier""",,OutputProcessor::Unit::None,ElectricEIRChillerReport( EIRChillerNum ).ChillerCapFT,"""System""","""Average"""
ChillerElectricEIR.cc,810,"""Chiller EIR Temperature Modifier Multiplier""",,OutputProcessor::Unit::None,ElectricEIRChillerReport( EIRChillerNum ).ChillerEIRFT,"""System""","""Average"""
ChillerElectricEIR.cc,811,"""Chiller EIR Part Load Modifier Multiplier""",,OutputProcessor::Unit::None,ElectricEIRChillerReport( EIRChillerNum ).ChillerEIRFPLR,"""System""","""Average"""
ChillerElectricEIR.cc,815,"""Chiller Condenser Inlet Temperature""",,OutputProcessor::Unit::C,ElectricEIRChillerReport( EIRChillerNum ).CondInletTemp,"""System""","""Average"""
ChillerElectricEIR.cc,816,"""Chiller Condenser Outlet Temperature""",,OutputProcessor::Unit::C,ElectricEIRChillerReport( EIRChillerNum ).CondOutletTemp,"""System""","""Average"""
ChillerElectricEIR.cc,817,"""Chiller Condenser Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ElectricEIRChillerReport( EIRChillerNum ).Condmdot,"""System""","""Average"""
ChillerElectricEIR.cc,821,"""Chiller Total Recovered Heat Rate""",,OutputProcessor::Unit::W,ElectricEIRChillerReport( EIRChillerNum ).QHeatRecovery,"""System""","""Average"""
ChillerElectricEIR.cc,822,"""Chiller Total Recovered Heat Energy""",,OutputProcessor::Unit::J,ElectricEIRChillerReport( EIRChillerNum ).EnergyHeatRecovery,"""System""","""Sum"""
ChillerElectricEIR.cc,823,"""Chiller Heat Recovery Inlet Temperature""",,OutputProcessor::Unit::C,ElectricEIRChillerReport( EIRChillerNum ).HeatRecInletTemp,"""System""","""Average"""
ChillerElectricEIR.cc,824,"""Chiller Heat Recovery Outlet Temperature""",,OutputProcessor::Unit::C,ElectricEIRChillerReport( EIRChillerNum ).HeatRecOutletTemp,"""System""","""Average"""
ChillerElectricEIR.cc,825,"""Chiller Heat Recovery Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ElectricEIRChillerReport( EIRChillerNum ).HeatRecMassFlow,"""System""","""Average"""
ChillerElectricEIR.cc,826,"""Chiller Effective Heat Rejection Temperature""",,OutputProcessor::Unit::C,ElectricEIRChillerReport( EIRChillerNum ).ChillerCondAvgTemp,"""System""","""Average"""
ChillerElectricEIR.cc,830,"""Chiller Condenser Inlet Temperature""",,OutputProcessor::Unit::C,ElectricEIRChillerReport( EIRChillerNum ).CondInletTemp,"""System""","""Average"""
ChillerElectricEIR.cc,832,"""Chiller Condenser Fan Electric Power""",,OutputProcessor::Unit::W,ElectricEIRChillerReport( EIRChillerNum ).CondenserFanPowerUse,"""System""","""Average"""
ChillerElectricEIR.cc,833,"""Chiller Condenser Fan Electric Energy""",,OutputProcessor::Unit::J,ElectricEIRChillerReport( EIRChillerNum ).CondenserFanEnergyConsumption,"""System""","""Sum"""
ChillerElectricEIR.cc,836,"""Chiller Evaporative Condenser Water Volume""",,OutputProcessor::Unit::m3,ElectricEIRChillerReport( EIRChillerNum ).EvapWaterConsump,"""System""","""Sum"""
ChillerElectricEIR.cc,837,"""Chiller Evaporative Condenser Mains Supply Water Volume""",,OutputProcessor::Unit::m3,ElectricEIRChillerReport( EIRChillerNum ).EvapWaterConsump,"""System""","""Sum"""
ChillerElectricEIR.cc,839,"""Chiller Basin Heater Electric Power""",,OutputProcessor::Unit::W,ElectricEIRChillerReport( EIRChillerNum ).BasinHeaterPower,"""System""","""Average"""
ChillerElectricEIR.cc,840,"""Chiller Basin Heater Electric Energy""",,OutputProcessor::Unit::J,ElectricEIRChillerReport( EIRChillerNum ).BasinHeaterConsumption,"""System""","""Sum"""
ChillerExhaustAbsorption.cc,526,"""Chiller Heater Evaporator Cooling Rate""",,OutputProcessor::Unit::W,ExhaustAbsorberReport( AbsorberNum ).CoolingLoad,"""System""","""Average"""
ChillerExhaustAbsorption.cc,527,"""Chiller Heater Evaporator Cooling Energy""",,OutputProcessor::Unit::J,ExhaustAbsorberReport( AbsorberNum ).CoolingEnergy,"""System""","""Sum"""
ChillerExhaustAbsorption.cc,529,"""Chiller Heater Heating Rate""",,OutputProcessor::Unit::W,ExhaustAbsorberReport( AbsorberNum ).HeatingLoad,"""System""","""Average"""
ChillerExhaustAbsorption.cc,530,"""Chiller Heater Heating Energy""",,OutputProcessor::Unit::J,ExhaustAbsorberReport( AbsorberNum ).HeatingEnergy,"""System""","""Sum"""
ChillerExhaustAbsorption.cc,532,"""Chiller Heater Condenser Heat Transfer Rate""",,OutputProcessor::Unit::W,ExhaustAbsorberReport( AbsorberNum ).TowerLoad,"""System""","""Average"""
ChillerExhaustAbsorption.cc,533,"""Chiller Heater Condenser Heat Transfer Energy""",,OutputProcessor::Unit::J,ExhaustAbsorberReport( AbsorberNum ).TowerEnergy,"""System""","""Sum"""
ChillerExhaustAbsorption.cc,535,"""Chiller Heater Cooling Source Heat COP""",,OutputProcessor::Unit::W_W,ExhaustAbsorberReport( AbsorberNum ).ThermalEnergyCOP,"""System""","""Average"""
ChillerExhaustAbsorption.cc,537,"""Chiller Heater Electric Power""",,OutputProcessor::Unit::W,ExhaustAbsorberReport( AbsorberNum ).ElectricPower,"""System""","""Average"""
ChillerExhaustAbsorption.cc,539,"""Chiller Heater Electric Energy""",,OutputProcessor::Unit::J,ExhaustAbsorberReport( AbsorberNum ).ElectricEnergy,"""System""","""Sum"""
ChillerExhaustAbsorption.cc,541,"""Chiller Heater Cooling Electric Power""",,OutputProcessor::Unit::W,ExhaustAbsorberReport( AbsorberNum ).CoolElectricPower,"""System""","""Average"""
ChillerExhaustAbsorption.cc,542,"""Chiller Heater Cooling Electric Energy""",,OutputProcessor::Unit::J,ExhaustAbsorberReport( AbsorberNum ).CoolElectricEnergy,"""System""","""Sum"""
ChillerExhaustAbsorption.cc,544,"""Chiller Heater Heating Electric Power""",,OutputProcessor::Unit::W,ExhaustAbsorberReport( AbsorberNum ).HeatElectricPower,"""System""","""Average"""
ChillerExhaustAbsorption.cc,545,"""Chiller Heater Heating Electric Energy""",,OutputProcessor::Unit::J,ExhaustAbsorberReport( AbsorberNum ).HeatElectricEnergy,"""System""","""Sum"""
ChillerExhaustAbsorption.cc,547,"""Chiller Heater Evaporator Inlet Temperature""",,OutputProcessor::Unit::C,ExhaustAbsorberReport( AbsorberNum ).ChillReturnTemp,"""System""","""Average"""
ChillerExhaustAbsorption.cc,548,"""Chiller Heater Evaporator Outlet Temperature""",,OutputProcessor::Unit::C,ExhaustAbsorberReport( AbsorberNum ).ChillSupplyTemp,"""System""","""Average"""
ChillerExhaustAbsorption.cc,549,"""Chiller Heater Evaporator Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ExhaustAbsorberReport( AbsorberNum ).ChillWaterFlowRate,"""System""","""Average"""
ChillerExhaustAbsorption.cc,552,"""Chiller Heater Condenser Inlet Temperature""",,OutputProcessor::Unit::C,ExhaustAbsorberReport( AbsorberNum ).CondReturnTemp,"""System""","""Average"""
ChillerExhaustAbsorption.cc,553,"""Chiller Heater Condenser Outlet Temperature""",,OutputProcessor::Unit::C,ExhaustAbsorberReport( AbsorberNum ).CondSupplyTemp,"""System""","""Average"""
ChillerExhaustAbsorption.cc,554,"""Chiller Heater Condenser Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ExhaustAbsorberReport( AbsorberNum ).CondWaterFlowRate,"""System""","""Average"""
ChillerExhaustAbsorption.cc,556,"""Chiller Heater Condenser Inlet Temperature""",,OutputProcessor::Unit::C,ExhaustAbsorberReport( AbsorberNum ).CondReturnTemp,"""System""","""Average"""
ChillerExhaustAbsorption.cc,559,"""Chiller Heater Heating Inlet Temperature""",,OutputProcessor::Unit::C,ExhaustAbsorberReport( AbsorberNum ).HotWaterReturnTemp,"""System""","""Average"""
ChillerExhaustAbsorption.cc,560,"""Chiller Heater Heating Outlet Temperature""",,OutputProcessor::Unit::C,ExhaustAbsorberReport( AbsorberNum ).HotWaterSupplyTemp,"""System""","""Average"""
ChillerExhaustAbsorption.cc,561,"""Chiller Heater Heating Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ExhaustAbsorberReport( AbsorberNum ).HotWaterFlowRate,"""System""","""Average"""
ChillerExhaustAbsorption.cc,563,"""Chiller Heater Cooling Part Load Ratio""",,OutputProcessor::Unit::None,ExhaustAbsorberReport( AbsorberNum ).CoolPartLoadRatio,"""System""","""Average"""
ChillerExhaustAbsorption.cc,564,"""Chiller Heater Maximum Cooling Rate""",,OutputProcessor::Unit::W,ExhaustAbsorberReport( AbsorberNum ).CoolingCapacity,"""System""","""Average"""
ChillerExhaustAbsorption.cc,565,"""Chiller Heater Heating Part Load Ratio""",,OutputProcessor::Unit::None,ExhaustAbsorberReport( AbsorberNum ).HeatPartLoadRatio,"""System""","""Average"""
ChillerExhaustAbsorption.cc,566,"""Chiller Heater Maximum Heating Rate""",,OutputProcessor::Unit::W,ExhaustAbsorberReport( AbsorberNum ).HeatingCapacity,"""System""","""Average"""
ChillerExhaustAbsorption.cc,568,"""Chiller Heater Runtime Fraction""",,OutputProcessor::Unit::None,ExhaustAbsorberReport( AbsorberNum ).FractionOfPeriodRunning,"""System""","""Average"""
ChillerExhaustAbsorption.cc,570,"""Chiller Heater Source Exhaust Inlet Temperature""",,OutputProcessor::Unit::C,ExhaustAbsorberReport( AbsorberNum ).ExhaustInTemp,"""System""","""Average"""
ChillerExhaustAbsorption.cc,571,"""Chiller Heater Source Exhaust Inlet Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ExhaustAbsorberReport( AbsorberNum ).ExhaustInFlow,"""System""","""Average"""
ChillerExhaustAbsorption.cc,573,"""Chiller Heater Heating Heat Recovery Potential Rate""",,OutputProcessor::Unit::W,ExhaustAbsorberReport( AbsorberNum ).ExhHeatRecPotentialHeat,"""System""","""Average"""
ChillerExhaustAbsorption.cc,574,"""Chiller Heater Cooling Heat Recovery Potential Rate""",,OutputProcessor::Unit::W,ExhaustAbsorberReport( AbsorberNum ).ExhHeatRecPotentialCool,"""System""","""Average"""
ChillerExhaustAbsorption.cc,576,"""Chiller Heater Cooling Source Heat Transfer Rate""",,OutputProcessor::Unit::W,ExhaustAbsorberReport( AbsorberNum ).CoolThermalEnergyUseRate,"""System""","""Average"""
ChillerExhaustAbsorption.cc,577,"""Chiller Heater Heating Source Heat Transfer Rate""",,OutputProcessor::Unit::W,ExhaustAbsorberReport( AbsorberNum ).HeatThermalEnergyUseRate,"""System""","""Average"""
ChillerGasAbsorption.cc,499,"""Chiller Heater Evaporator Cooling Rate""",,OutputProcessor::Unit::W,GasAbsorberReport( AbsorberNum ).CoolingLoad,"""System""","""Average"""
ChillerGasAbsorption.cc,500,"""Chiller Heater Evaporator Cooling Energy""",,OutputProcessor::Unit::J,GasAbsorberReport( AbsorberNum ).CoolingEnergy,"""System""","""Sum"""
ChillerGasAbsorption.cc,502,"""Chiller Heater Heating Rate""",,OutputProcessor::Unit::W,GasAbsorberReport( AbsorberNum ).HeatingLoad,"""System""","""Average"""
ChillerGasAbsorption.cc,503,"""Chiller Heater Heating Energy""",,OutputProcessor::Unit::J,GasAbsorberReport( AbsorberNum ).HeatingEnergy,"""System""","""Sum"""
ChillerGasAbsorption.cc,505,"""Chiller Heater Condenser Heat Transfer Rate""",,OutputProcessor::Unit::W,GasAbsorberReport( AbsorberNum ).TowerLoad,"""System""","""Average"""
ChillerGasAbsorption.cc,506,"""Chiller Heater Condenser Heat Transfer Energy""",,OutputProcessor::Unit::J,GasAbsorberReport( AbsorberNum ).TowerEnergy,"""System""","""Sum"""
ChillerGasAbsorption.cc,508,"""Chiller Heater "" + GasAbsorber( AbsorberNum ).FuelType + "" Rate""",,OutputProcessor::Unit::W,GasAbsorberReport( AbsorberNum ).FuelUseRate,"""System""","""Average"""
ChillerGasAbsorption.cc,510,"""Chiller Heater "" + GasAbsorber( AbsorberNum ).FuelType + "" Energy""",,OutputProcessor::Unit::J,GasAbsorberReport( AbsorberNum ).FuelEnergy,"""System""","""Sum"""
ChillerGasAbsorption.cc,512,"""Chiller Heater Cooling "" + GasAbsorber( AbsorberNum ).FuelType + "" Rate""",,OutputProcessor::Unit::W,GasAbsorberReport( AbsorberNum ).CoolFuelUseRate,"""System""","""Average"""
ChillerGasAbsorption.cc,513,"""Chiller Heater Cooling "" + GasAbsorber( AbsorberNum ).FuelType + "" Energy""",,OutputProcessor::Unit::J,GasAbsorberReport( AbsorberNum ).CoolFuelEnergy,"""System""","""Sum"""
ChillerGasAbsorption.cc,515,"""Chiller Heater Cooling COP""",,OutputProcessor::Unit::W_W,GasAbsorberReport( AbsorberNum ).FuelCOP,"""System""","""Average"""
ChillerGasAbsorption.cc,517,"""Chiller Heater Heating "" + GasAbsorber( AbsorberNum ).FuelType + "" Rate""",,OutputProcessor::Unit::W,GasAbsorberReport( AbsorberNum ).HeatFuelUseRate,"""System""","""Average"""
ChillerGasAbsorption.cc,518,"""Chiller Heater Heating "" + GasAbsorber( AbsorberNum ).FuelType + "" Energy""",,OutputProcessor::Unit::J,GasAbsorberReport( AbsorberNum ).HeatFuelEnergy,"""System""","""Sum"""
ChillerGasAbsorption.cc,520,"""Chiller Heater Electric Power""",,OutputProcessor::Unit::W,GasAbsorberReport( AbsorberNum ).ElectricPower,"""System""","""Average"""
ChillerGasAbsorption.cc,522,"""Chiller Heater Electric Energy""",,OutputProcessor::Unit::J,GasAbsorberReport( AbsorberNum ).ElectricEnergy,"""System""","""Sum"""
ChillerGasAbsorption.cc,524,"""Chiller Heater Cooling Electric Power""",,OutputProcessor::Unit::W,GasAbsorberReport( AbsorberNum ).CoolElectricPower,"""System""","""Average"""
ChillerGasAbsorption.cc,525,"""Chiller Heater Cooling Electric Energy""",,OutputProcessor::Unit::J,GasAbsorberReport( AbsorberNum ).CoolElectricEnergy,"""System""","""Sum"""
ChillerGasAbsorption.cc,527,"""Chiller Heater Heating Electric Power""",,OutputProcessor::Unit::W,GasAbsorberReport( AbsorberNum ).HeatElectricPower,"""System""","""Average"""
ChillerGasAbsorption.cc,528,"""Chiller Heater Heating Electric Energy""",,OutputProcessor::Unit::J,GasAbsorberReport( AbsorberNum ).HeatElectricEnergy,"""System""","""Sum"""
